,address,count,mean,std,min,25%,50%,75%,max
2644,MOSS ST FRANKLIN BLVD GA,23.0,5.21739130435,10.1217880281,0.0,0.0,0.0,0.0,24.0
2865,OVERPARK N ALLEY,23.0,2.08695652174,6.91449757248,0.0,0.0,0.0,0.0,24.0
475,15TH & LINCOLN,23.0,6.78260869565,10.7490233034,0.0,0.0,0.0,18.0,24.0
3248,W/S KINCAID - 13TH TO 12TH,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,7TH & FERRY,21.0,1.71428571429,5.73709732481,0.0,0.0,0.0,0.0,24.0
226,12TH & LAWRENCE,21.0,1.14285714286,5.23722936566,0.0,0.0,0.0,0.0,24.0
99,10TH & WASHINGTON,21.0,1.85714285714,6.03560862122,0.0,0.0,0.0,0.0,24.0
1420,5,21.0,8.57142857143,13.8873014966,0.0,0.0,0.0,30.0,30.0
3469,WILLAMETTE 16TH AVE 17TH,20.0,4.3,9.04433524368,0.0,0.0,0.0,0.0,24.0
2659,N/S 12TH - KINCAID TO ALDER,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,KINSROW @ COMMONS,19.0,7.10526315789,12.6178653629,0.0,0.0,0.0,7.5,30.0
1891,BROADWAY & JEFFERSON,19.0,5.05263157895,10.052493799,0.0,0.0,0.0,0.0,24.0
973,22ND & POTTER,18.0,5.66666666667,10.9812674721,0.0,0.0,0.0,0.0,30.0
968,22ND & HARRIS,18.0,4.0,9.20357986617,0.0,0.0,0.0,0.0,24.0
967,22ND & EMERALD,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,COMMONS,17.0,1.76470588235,7.27606875109,0.0,0.0,0.0,0.0,30.0
467,15TH & CHARNELTON,17.0,4.23529411765,9.43086297592,0.0,0.0,0.0,0.0,24.0
2533,LOT 23,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,19TH & ORCHARD,17.0,7.05882352941,11.2720372395,0.0,0.0,0.0,24.0,24.0
2673,N/S 13TH - MOSS TO AGATE,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,EAST PARK 8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412,WASHINGTON ST BROADWAY S,16.0,3.0,8.19756061277,0.0,0.0,0.0,0.0,24.0
981,2300 BLOCKN.TERRY,16.0,49.375,57.557941821,0.0,0.0,50.0,50.0,180.0
2599,MARCHE CHASE DRIVE,16.0,3.75,10.246950766,0.0,0.0,0.0,0.0,30.0
3010,S/S 16TH - HILYARD TO ALDER,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,19TH & ALDER,16.0,5.625,12.0933866224,0.0,0.0,0.0,0.0,30.0
1008,2445 WILLAKENZIE,16.0,10.0,26.0768096208,0.0,0.0,0.0,0.0,100.0
2591,MARCHE CHASE @ COMMONS,16.0,13.3125,14.4070295342,0.0,0.0,7.5,30.0,30.0
2582,MARCHE CHASE & KINSROW,16.0,5.625,12.0933866224,0.0,0.0,0.0,0.0,30.0
321,13TH - ALDER TO KINCAID,15.0,1.6,6.19677335393,0.0,0.0,0.0,0.0,24.0
2991,S/S 15TH - AGATE TO MOSS,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,15TH AVE WILLAMETTE OAK,15.0,6.4,10.9857049972,0.0,0.0,0.0,12.0,24.0
722,18TH & 19TH,15.0,1.6,6.19677335393,0.0,0.0,0.0,0.0,24.0
2415,KINSROW / COMMONS,15.0,9.0,13.6538848475,0.0,0.0,0.0,22.5,30.0
1411,4TH & LAWRENCE,14.0,2.14285714286,8.01783725737,0.0,0.0,0.0,0.0,30.0
559,16TH & 17TH,14.0,1.71428571429,6.4142698059,0.0,0.0,0.0,0.0,24.0
3237,W/S HILYARD 15TH AVE 16T,14.0,1.71428571429,6.4142698059,0.0,0.0,0.0,0.0,24.0
1213,3400 BLKKINSROW @ COMMON,14.0,4.28571428571,10.894095588,0.0,0.0,0.0,0.0,30.0
2011,COSTCO,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,LOT 35,14.0,1.71428571429,6.4142698059,0.0,0.0,0.0,0.0,24.0
998,23RD & UNIVERSITY,13.0,12.1538461538,16.441036838,0.0,0.0,0.0,24.0,50.0
516,15TH AVE WILLAMETTE OLIV,13.0,5.53846153846,10.5246962317,0.0,0.0,0.0,0.0,24.0
115,10TH AVE WILLAMETTE OLIV,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,COMMONS @ KINSROW,13.0,9.23076923077,14.4115338425,0.0,0.0,0.0,30.0,30.0
584,16TH AVE WILLAMETTE OLIV,13.0,10.4615384615,27.8346767678,0.0,0.0,0.0,0.0,100.0
971,22ND & ONYX,13.0,1.84615384615,6.6564023547,0.0,0.0,0.0,0.0,24.0
843,19TH AVE WILLAMETTE OLIV,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,16,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,17TH & PEARL,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,E/S PATTERSON 16TH AVE 1,12.0,2.0,6.92820323028,0.0,0.0,0.0,0.0,24.0
3026,S/S 17TH - HILYARD TO ALDER,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,N/S 14TH - KINCAID TO ALDER,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,MARCHE CHASE / KINSROW,12.0,11.25,14.4796094875,0.0,0.0,0.0,30.0,30.0
2973,S/S 14TH - ALDER TO KINCAID,11.0,2.18181818182,7.23627226987,0.0,0.0,0.0,0.0,24.0
2966,S/S 13TH - AGATE TO COLUMBIA,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,KINSROW,11.0,8.18181818182,14.0129809949,0.0,0.0,0.0,15.0,30.0
2409,KINSROW & COMMONS,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,LOT 07,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,80CENTENNIAL LP,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2ND & FERRY,11.0,4.36363636364,9.70847801947,0.0,0.0,0.0,0.0,24.0
88,10TH & FERRY,11.0,8.72727272727,12.1085994986,0.0,0.0,0.0,24.0,24.0
3174,VILLARD ST FRANKLIN BLVD,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,24TH & PATTERSON,11.0,9.81818181818,13.7536771943,0.0,0.0,0.0,24.0,30.0
993,23RD & EMERALD,11.0,5.45454545455,12.1355975243,0.0,0.0,0.0,0.0,30.0
970,22ND & KINCAID,11.0,7.63636363636,13.1702143283,0.0,0.0,0.0,12.0,30.0
1304,3RD & LINCOLN,11.0,4.90909090909,11.0041314555,0.0,0.0,0.0,0.0,30.0
264,1316 ALDER 7 - 11 STORE,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,COMMONS GARDEN WAY KINSR,11.0,8.18181818182,14.0129809949,0.0,0.0,0.0,15.0,30.0
1375,4550 WEST 11TH,11.0,69.0909090909,153.717568642,0.0,0.0,0.0,0.0,380.0
2069,E/S COLUMBIA - 19TH TO 17TH,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,LOT 35 ALLEY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,N/S 18TH - UNIVERSITY TO ALDER,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,LOT 07 - AIRPORT TERM,10.0,15.0,15.8113883008,0.0,0.0,15.0,30.0,30.0
1210,3400 BLKCOMMONS @ KINSRO,10.0,6.0,12.6491106407,0.0,0.0,0.0,0.0,30.0
507,15TH AVE @ KINCAID,10.0,6.0,12.6491106407,0.0,0.0,0.0,0.0,30.0
863,200 MARCHE CHASE,10.0,9.0,14.4913767462,0.0,0.0,0.0,22.5,30.0
2950,S/S 11TH - PEARL TO OAK,10.0,17.4,47.1974575586,0.0,0.0,0.0,0.0,150.0
3159,VALLEY RIVER CENTER,10.0,76.0,160.222068115,0.0,0.0,0.0,0.0,380.0
3466,WILLAMETTE 15TH AVE 14TH,10.0,4.8,10.1192885125,0.0,0.0,0.0,0.0,24.0
3462,WILLAMETTE 14TH AVE 13TH,10.0,4.8,10.1192885125,0.0,0.0,0.0,0.0,24.0
637,17TH & OAK,10.0,4.5,10.1242283657,0.0,0.0,0.0,0.0,30.0
2975,S/S 14TH - FERRY TO PATTERSON,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,W/S HILYARD - 14TH TO 13TH,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2525ELYSIUM,9.0,73.3333333333,65.574385243,0.0,30.0,50.0,80.0,180.0
1176,3225 KINSROW,9.0,13.3333333333,15.8113883008,0.0,0.0,0.0,30.0,30.0
468,15TH & COLUMBIA,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,LOT 44,9.0,3.33333333333,10.0,0.0,0.0,0.0,0.0,30.0
1976,COMMONS & KINSROW,9.0,13.3333333333,15.8113883008,0.0,0.0,0.0,30.0,30.0
2705,N/S 15TH - MOSS TO AGATE,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,BROADWAY & FERRY,9.0,3.33333333333,10.0,0.0,0.0,0.0,0.0,30.0
294,13TH & 14TH,9.0,5.0,9.94987437107,0.0,0.0,0.0,0.0,24.0
2602,MARCHE CHASE KINSROW,9.0,6.66666666667,13.2287565553,0.0,0.0,0.0,0.0,30.0
308,13TH & LAWRENCE,9.0,8.66666666667,13.1148770486,0.0,0.0,0.0,24.0,30.0
1207,3400 BLK.KINSROW,8.0,8.75,16.420805618,0.0,0.0,0.0,7.5,40.0
1171,3200 KINSROW,8.0,3.75,10.6066017178,0.0,0.0,0.0,0.0,30.0
2604,MARCHE CHASE MLK BLVD KI,8.0,3.75,10.6066017178,0.0,0.0,0.0,0.0,30.0
3201,W/S ALDER - 11TH TO 13TH,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,3400 COMMONS,8.0,15.0,16.0356745147,0.0,0.0,15.0,30.0,30.0
2642,MOSS ST FAIRMOUNT BLVD 1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,W/S PATTERSON - 12TH TO 13TH,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,24TH & AGATE,8.0,9.75,13.5830777072,0.0,0.0,0.0,24.0,30.0
1714,8TH AVE @ GRANT,8.0,11.25,15.5264750852,0.0,0.0,0.0,30.0,30.0
987,2350N.TERRY,8.0,60.0,51.5474815791,0.0,50.0,50.0,50.0,180.0
846,1ST & JEFFERSON,8.0,196.0,196.913323934,0.0,18.0,202.0,380.0,380.0
2109,E/S KINCAID - 19TH TO 18TH,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,CHEVYCHASE,8.0,7.5,13.8873014966,0.0,0.0,0.0,7.5,30.0
2102,E/S KINCAID - 11TH TO END,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,1844KINCAID ST,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3244,W/S KINCAID - 12TH TO 11TH,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,1700 BLK17TH AVE E NORTH,8.0,7.5,13.8873014966,0.0,0.0,0.0,7.5,30.0
2499,LOT 07 AIRPORT,8.0,3.75,10.6066017178,0.0,0.0,0.0,0.0,30.0
1558,6TH & LAWRENCE,8.0,18.0,11.1098411973,0.0,18.0,24.0,24.0,24.0
3463,WILLAMETTE 14TH AVE 15TH,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,FRED MEYER - WEST 11TH,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,FRANKLIN & WALNUT,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,FAIRMOUNT BLVD 17TH AVE,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,S/S 14TH - HILYARD TO ALDER,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,MARCHE CHASE GARDEN WAY,7.0,4.28571428571,11.3389341903,0.0,0.0,0.0,0.0,30.0
3023,S/S 17TH - FERRY TO PATTERSON,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,18TH BETWEEN ONYX & EMERALD,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,25TH & KINCAID,7.0,12.8571428571,16.0356745147,0.0,0.0,0.0,30.0,30.0
1838,ALLEY LOT 1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,W/S PATTERSON 18TH AVE 1,7.0,3.42857142857,5.85540043769,0.0,0.0,0.0,6.0,12.0
820,19TH & HIGH,7.0,4.28571428571,11.3389341903,0.0,0.0,0.0,0.0,30.0
3335,W/S PATTERSON 15TH AVE 1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,KINSROW & MCKENNA,7.0,8.57142857143,14.6385010942,0.0,0.0,0.0,15.0,30.0
1494,5TH - PEARL TO HIGH,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,23RD & HARRIS,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,16TH & CHARNELTON,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,N/S 16TH - ALDER TO HILYARD,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,CHARNELTON ST END 5TH AV,7.0,3.42857142857,9.07114735222,0.0,0.0,0.0,0.0,24.0
1969,COLUMBIA ST FAIRMOUNT BL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,W/S HIGH - 5TH TO 6TH,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1316 ALDER 7 -11 STORE,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,COMMONS NORTH OF KINSROW,7.0,11.1428571429,14.0407570003,0.0,0.0,0.0,24.0,30.0
61,1040 GREEN ACRES,7.0,54.2857142857,143.626499744,0.0,0.0,0.0,0.0,380.0
259,1306 EAST 18TH AVENUE,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,W/S COLUMBIA - 17TH TO 19TH,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,700 EAST 14TH ALLEY,7.0,54.2857142857,143.626499744,0.0,0.0,0.0,0.0,380.0
2927,REGENT,7.0,12.8571428571,16.0356745147,0.0,0.0,0.0,30.0,30.0
702,1855 OAK,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,WALMART - WEST 11TH,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,8TH - HIGH TO PEARL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,8TH AVE WEST PARK-7 OAK,7.0,6.85714285714,11.7108008754,0.0,0.0,0.0,12.0,24.0
3109,SHELDON,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,MARCHE CHASE N OF MLK,7.0,12.8571428571,16.0356745147,0.0,0.0,0.0,30.0,30.0
2248,FAIRMOUNT BLVD 15TH AVE,7.0,10.2857142857,12.8285396118,0.0,0.0,0.0,24.0,24.0
229,12TH & MOSS,6.0,4.0,9.79795897113,0.0,0.0,0.0,0.0,24.0
965,22ND & AGATE,6.0,4.0,9.79795897113,0.0,0.0,0.0,0.0,24.0
1212,3400 BLKKINSROW,6.0,5.0,12.2474487139,0.0,0.0,0.0,0.0,30.0
2155,E/S ONYX - 20TH TO 19TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,N/S 15TH - VILLARD TO MOSS,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,KINSROW / MCKENNA,6.0,5.0,12.2474487139,0.0,0.0,0.0,0.0,30.0
2670,N/S 13TH - ALDER TO KINCAID,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,22ND & HILYARD,6.0,8.33333333333,20.4124145232,0.0,0.0,0.0,0.0,50.0
2105,E/S KINCAID - 14TH TO 13TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252,W/S KINCAID - 15TH TO END,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,FAIRMOUNT BLVD BIRCH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,S/S 16TH - FERRY TO PATTERSON,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,COMMONS @ BRIDGE,6.0,9.0,14.0712472795,0.0,0.0,0.0,18.0,30.0
1701,8TH - PEARL TO OAK,6.0,4.0,9.79795897113,0.0,0.0,0.0,0.0,24.0
3234,W/S HILYARD - 16TH TO 15TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,MARCHE CHASE / COMMONS,6.0,7.5,12.549900398,0.0,0.0,0.0,11.25,30.0
2019,COSTCO - CHAD DRIVE,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,8TH & WASHINGTON,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,W/S KINCAID - 13TH TO 14TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,E/S PATTERSON - 12TH TO 13TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,W/S ONYX - 19TH TO 20TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,MARCHE CHASE S OF KINSROW,6.0,5.0,12.2474487139,0.0,0.0,0.0,0.0,30.0
732,18TH & HILYARD,6.0,13.3333333333,21.6024689947,0.0,0.0,0.0,22.5,50.0
3344,W/S UNIVERSITY - 18TH TO 19TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,1928AGATE ST,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,3200 BLKKINSROW,6.0,5.0,12.2474487139,0.0,0.0,0.0,0.0,30.0
3407,WALNUT ST FAIRMOUNT BLVD,6.0,5.0,12.2474487139,0.0,0.0,0.0,0.0,30.0
2183,E/S UNIVERSITY - 19TH TO 18TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,W/S UNIVERSITY - 19TH TO 20TH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,ALDER & OAK,6.0,4.0,9.79795897113,0.0,0.0,0.0,0.0,24.0
2738,N/S 18TH - AGATE TO UNIVERSITY,6.0,4.0,9.79795897113,0.0,0.0,0.0,0.0,24.0
152,11TH & HILYARD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,W/S PATTERSON 17TH AVE 1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3422,WEST PARK 7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,S/S 5TH - PEARL TO HIGH,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,N/S 8TH - HIGH TO PEARL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,EASTWOOD LN.,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,18TH & MOSS,5.0,9.6,13.1453413801,0.0,0.0,0.0,24.0,24.0
549,1655 ECHO HOLLOW,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,E/S ALDER - 12TH TO 13TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,W/S WILLAMETTE - 11TH TO 13TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,WILLAMETTE - 11TH TO 10TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,W/S MILL - 11TH TO 12TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,EASTWOOD 2131,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,11TH & WASHINGTON,5.0,14.4,13.1453413801,0.0,0.0,24.0,24.0,24.0
3332,W/S PATTERSON 12TH AVE 1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,WILLAMETTE - 8TH TO 7TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,W/S MOSS - 15TH TO 17TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,W/S OAK - 8TH TO 7TH,5.0,22.8,38.9769162454,0.0,0.0,0.0,24.0,90.0
2133,E/S MILL - 14TH TO 13TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,WILLAMETTE 13TH AVE 15TH,5.0,4.8,10.733126292,0.0,0.0,0.0,0.0,24.0
3342,W/S POTTER - 18TH TO 19TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,KINSROW / MARCHE CHASE,5.0,18.0,16.4316767252,0.0,0.0,30.0,30.0,30.0
2172,E/S PATTERSON 17TH AVE 1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,WEST PARK 8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,KINCAID - END TO 13TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,E/S POTTER - 19TH TO 18TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,5TH - LINCOLN TO LAWRENCE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,3500 KINSROW,5.0,6.0,13.416407865,0.0,0.0,0.0,0.0,30.0
1184,3300 BLK.BOARDWALK AVE.,5.0,12.0,16.4316767252,0.0,0.0,0.0,30.0,30.0
1058,25TH & HARRIS,5.0,9.0,13.416407865,0.0,0.0,0.0,15.0,30.0
1031,2500 BLOCKBORDERS DR,5.0,7.8,7.52994023881,0.0,0.0,9.0,15.0,15.0
1717,8TH AVE @ OAK,5.0,12.0,16.4316767252,0.0,0.0,0.0,30.0,30.0
2728,N/S 17TH - COLUMBIA TO AGATE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,2828 CHAD DRIVE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,24TH & ONYX,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,13TH AVE JACKSON VAN BUR,5.0,14.0,15.1657508881,0.0,0.0,10.0,30.0,30.0
1426,500 BLOCKGRANT,5.0,94.0,78.9303490427,30.0,30.0,50.0,180.0,180.0
296,13TH & ADAMS,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,S/S 8TH - OLIVE TO CHARNELTON,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,S/S 8TH - WILLAMETTE TO OLIVE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,S/S 19TH - ONYX TO EMERALD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,N/S 18TH - UNIV. TO ALDER,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,W/S FERRY - 11TH TO 12TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,ALDER - 11TH TO 13TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,BUCKINGHAM,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,S/S 15TH - PATTERSON TO HILYARD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,W/S CHARNELTON - BRDWY TO 10TH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,W/S HILYARD 14TH AVE 15T,5.0,4.8,10.733126292,0.0,0.0,0.0,0.0,24.0
2982,S/S 14TH - PEARL TO HIGH,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,S/S 10TH - LAWRENCE TO LINCOLN,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,8TH AVE CHAMBERS GRANT,5.0,12.0,16.4316767252,0.0,0.0,0.0,30.0,30.0
1735,90 COMMONS,4.0,190.0,219.393102292,0.0,0.0,190.0,380.0,380.0
1753,942E. 18TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,W/S CHARNELTON - 13TH TO 14TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,W/S AGATE - 18TH TO 19TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,8TH AVE GRANT CHAMBERS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,1877BREWER,4.0,45.0,90.0,0.0,0.0,0.0,45.0,180.0
1315,400 BLOCKTAYLOR,4.0,57.5,85.0,0.0,0.0,25.0,82.5,180.0
3441,WILLAMETTE - 5TH TO 6TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,WILLAMETTE - END TO 5TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,8TH & MILL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,4550 W 11TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,S/S 12TH - PEARL TO HIGH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,"LOT 21, LEVEL 2",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,MARCHE CHASE @ MLK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,MARCHE CHASE @KINSROW,4.0,12.5,25.0,0.0,0.0,0.0,12.5,50.0
2479,LOT 07 - AIRPORT,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,S/S 17TH - AGATE TO COLUMBIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,S/S 14TH - MILL TO FERRY,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,645 THRONE,4.0,13.0,15.3622914957,0.0,0.0,11.0,24.0,30.0
1528,600 BLOCKE.33RD,4.0,15.0,19.1485421551,0.0,0.0,10.0,25.0,40.0
1522,600 BLK. E. 33RD ST.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,800 BLOCKW.4TH,4.0,115.0,75.0555349947,50.0,50.0,115.0,180.0,180.0
2314,GRANT BROADWAY ST 8TH AV,4.0,6.0,12.0,0.0,0.0,0.0,6.0,24.0
1666,85CORLISS LN,4.0,115.0,75.0555349947,50.0,50.0,115.0,180.0,180.0
1677,8TH  - HIGH TO PEARL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,S/S 5TH - WILLAMETTE TO OAK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,W/S CHARNELTON - 4TH TO 5TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,EAST PARK - 8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,E/S CHARNELTON 13TH AVE,4.0,6.0,12.0,0.0,0.0,0.0,6.0,24.0
731,18TH & HIGH,4.0,7.5,15.0,0.0,0.0,0.0,7.5,30.0
947,2212ONYX ST,4.0,45.0,90.0,0.0,0.0,0.0,45.0,180.0
1849,ALLEYLOT2,4.0,7.5,15.0,0.0,0.0,0.0,7.5,30.0
2140,E/S MOSS - 17TH TO 15TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,2300 BLKN TERRY WESTSIDE,4.0,25.0,28.8675134595,0.0,0.0,25.0,50.0,50.0
2136,E/S MILL - 19TH TO 18TH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,N/S 12TH - PEARL TO OAK,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,E/S LAWRENCE BROADWAY ST,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,BROADWAY ST TO 10TH ALLE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,N/S 12TH - FERRY TO MILL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
